Date,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
2012-05-13,H,0.46078431372549017,0.5238095238095238,0.46987951807228917,0.6075949367088608,0.02631578947368421,0.0,D,D,W,D,W,L,W,L,W,W,0,0,0,0,0,0,0,0,0.21052631578947367,0.18421052631578946,0.02631578947368421,0.0
2012-05-13,H,0.8823529411764706,0.3904761904761905,0.3253012048192771,0.7974683544303798,0.07894736842105263,0.07894736842105263,W,W,W,W,W,W,L,W,L,W,1,1,0,0,0,0,0,0,1.6578947368421053,-0.5789473684210527,0.0,0.15789473684210525
2012-05-13,H,0.49019607843137253,0.3523809523809524,0.7951807228915663,0.6455696202531646,0.02631578947368421,0.02631578947368421,D,L,L,L,W,D,D,L,D,L,0,0,0,0,0,0,0,0,-0.42105263157894735,-0.3684210526315789,0.0,0.02631578947368421
2012-05-13,NH,0.3333333333333333,0.41904761904761906,0.6144578313253012,0.9493670886075949,0.0,0.02631578947368421,L,D,D,L,D,D,L,D,W,D,0,0,0,0,0,0,0,0,-0.4473684210526316,-0.8157894736842105,-0.02631578947368421,-0.07894736842105263
2012-05-13,NH,0.4411764705882353,0.8380952380952381,0.5421686746987951,0.4177215189873418,0.0,0.07894736842105263,L,D,D,D,L,W,L,D,W,L,0,0,0,0,0,0,0,0,0.0,1.4473684210526316,-0.07894736842105263,-0.10526315789473684
2012-05-13,H,0.4215686274509804,0.44761904761904764,0.6144578313253012,0.4936708860759494,0.0,0.07894736842105263,L,D,D,W,L,W,L,W,L,W,0,0,0,0,0,0,0,0,-0.21052631578947367,0.21052631578947367,-0.07894736842105263,-0.10526315789473684
2012-05-13,H,0.6274509803921569,0.45714285714285713,0.4939759036144578,0.620253164556962,0.02631578947368421,0.07894736842105263,D,W,W,L,L,W,W,L,W,D,0,0,0,0,0,0,0,0,0.6052631578947368,-0.02631578947368421,-0.05263157894736842,-0.07894736842105263
2012-05-13,NH,0.4215686274509804,0.6761904761904762,0.5903614457831325,0.5949367088607594,0.02631578947368421,0.02631578947368421,D,D,W,W,L,D,D,D,L,W,0,0,0,0,0,0,0,0,-0.15789473684210525,0.631578947368421,0.0,0.05263157894736842
2012-05-13,H,0.38235294117647056,0.3619047619047619,0.7228915662650602,1.0,0.07894736842105263,0.02631578947368421,W,W,L,W,W,D,D,L,D,L,0,0,0,0,0,0,0,0,-0.5526315789473685,-1.0789473684210527,0.05263157894736842,0.23684210526315788
2012-08-18,NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-18,H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-18,H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-18,NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-18,NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-18,H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-18,H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-19,H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-19,NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-20,H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-22,H,0.0196078431372549,0.009523809523809525,0.0,0.012658227848101266,1.5,0.5,W,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0
2012-08-25,NH,0.0,0.009523809523809525,0.012048192771084338,0.0,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5
2012-08-25,H,0.0196078431372549,0.01904761904761905,0.0,0.012658227848101266,1.5,1.5,W,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0
2012-08-25,H,0.0,0.047619047619047616,0.012048192771084338,0.0,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,2.5,-1.5,-1.5
2012-08-25,NH,0.0,0.0,0.060240963855421686,0.06329113924050633,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,-2.5,-2.5,0.0,0.0
2012-08-25,NH,0.0196078431372549,0.0,0.03614457831325301,0.02531645569620253,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.0
2012-08-25,H,0.049019607843137254,0.009523809523809525,0.0,0.0,1.5,1.5,W,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,2.5,0.5,0.0,0.0
2012-08-25,NH,0.00980392156862745,0.02857142857142857,0.024096385542168676,0.0,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,1.5,-1.5,-1.5
2012-08-26,NH,0.0,0.02857142857142857,0.03614457831325301,0.02531645569620253,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-1.5,0.5,-1.5,-1.5
2012-08-26,NH,0.00980392156862745,0.0,0.012048192771084338,0.0,0.5,0.5,D,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012-01-09,H,0.049019607843137254,0.009523809523809525,0.04819277108433735,0.0759493670886076,1.3333333333333333,0.3333333333333333,D,W,M,M,M,D,L,M,M,M,0,0,0,0,0,0,0,0,0.3333333333333333,-1.6666666666666667,1.0,1.0
2012-01-09,NH,0.0784313725490196,0.01904761904761905,0.0,0.02531645569620253,2.0,0.6666666666666666,W,W,M,M,M,D,D,M,M,M,0,0,0,0,0,0,0,0,2.6666666666666665,0.0,1.3333333333333333,1.3333333333333333
2012-01-09,NH,0.0196078431372549,0.009523809523809525,0.03614457831325301,0.0759493670886076,0.3333333333333333,0.3333333333333333,D,L,M,M,M,D,L,M,M,M,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.6666666666666667,0.0,0.0
2012-01-09,H,0.0392156862745098,0.0380952380952381,0.012048192771084338,0.012658227848101266,1.3333333333333333,2.0,D,W,M,M,M,W,W,M,M,M,0,0,0,0,0,0,0,0,1.0,1.0,-0.6666666666666666,-0.6666666666666666
2012-01-09,H,0.00980392156862745,0.06666666666666667,0.03614457831325301,0.0379746835443038,1.0,1.0,L,W,M,M,M,L,W,M,M,M,0,0,0,0,0,0,0,0,-0.6666666666666666,1.3333333333333333,0.0,0.0
2012-01-09,NH,0.0196078431372549,0.009523809523809525,0.024096385542168676,0.012658227848101266,1.0,0.6666666666666666,W,L,M,M,M,D,D,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333
2012-02-09,NH,0.0196078431372549,0.0,0.060240963855421686,0.0,0.3333333333333333,0.6666666666666666,D,L,M,M,M,D,D,M,M,M,0,0,0,0,0,0,0,0,-1.0,0.0,-0.3333333333333333,-0.3333333333333333
2012-02-09,NH,0.0196078431372549,0.009523809523809525,0.03614457831325301,0.05063291139240506,1.0,0.0,L,W,M,M,M,L,L,M,M,M,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.0,1.0,1.0
2012-02-09,NH,0.0196078431372549,0.02857142857142857,0.060240963855421686,0.0379746835443038,0.0,1.0,L,L,M,M,M,W,L,M,M,M,0,0,0,0,0,0,0,0,-1.0,0.0,-1.0,-1.0
2012-09-15,H,0.0,0.01904761904761905,0.0,0.06329113924050633,0.6666666666666666,0.0,D,D,M,M,M,L,L,M,M,M,0,0,0,0,0,0,0,0,0.0,-1.0,0.6666666666666666,0.6666666666666666
2012-09-15,H,0.0196078431372549,0.09523809523809523,0.060240963855421686,0.02531645569620253,0.25,1.75,D,L,L,M,M,D,W,W,M,M,0,0,0,0,0,0,0,0,-0.75,2.0,-1.5,-1.5
2012-09-15,H,0.06862745098039216,0.05714285714285714,0.07228915662650602,0.012658227848101266,0.75,1.75,L,L,W,M,M,W,D,W,M,M,0,0,0,0,0,0,0,0,0.25,1.25,-1.0,-1.0
2012-09-15,H,0.058823529411764705,0.0380952380952381,0.060240963855421686,0.05063291139240506,1.5,1.0,W,W,L,M,M,D,W,L,M,M,0,0,0,0,0,0,0,0,0.25,0.0,0.5,0.5
2012-09-15,NH,0.0196078431372549,0.0380952380952381,0.08433734939759036,0.0379746835443038,0.5,1.5,D,D,L,M,M,W,L,W,M,M,0,0,0,0,0,0,0,0,-1.25,0.25,-1.0,-1.0
2012-09-15,NH,0.0196078431372549,0.0761904761904762,0.10843373493975904,0.02531645569620253,0.25,2.25,L,D,L,M,M,W,W,W,M,M,0,0,0,0,0,0,0,0,-1.75,1.5,-2.0,-2.0
2012-09-15,NH,0.029411764705882353,0.0761904761904762,0.03614457831325301,0.06329113924050633,0.75,1.75,D,D,D,M,M,W,D,W,M,M,0,0,0,0,0,0,0,0,0.0,0.75,-1.0,-1.0
2012-09-15,NH,0.029411764705882353,0.01904761904761905,0.03614457831325301,0.08860759493670886,0.75,0.25,D,D,D,M,M,L,D,L,M,M,0,0,0,0,0,0,0,0,0.0,-1.25,0.5,0.5
2012-09-16,NH,0.0392156862745098,0.02857142857142857,0.0963855421686747,0.05063291139240506,0.25,0.5,L,L,D,M,M,D,D,L,M,M,0,0,0,0,0,0,0,0,-1.0,-0.25,-0.25,-0.25
2012-09-17,NH,0.0392156862745098,0.02857142857142857,0.03614457831325301,0.05063291139240506,1.5,1.0,L,W,W,M,M,D,L,W,M,M,0,0,0,0,0,0,0,0,0.25,-0.25,0.5,0.5
2012-09-22,H,0.0784313725490196,0.02857142857142857,0.024096385542168676,0.0379746835443038,2.25,0.75,W,W,W,M,M,D,D,D,M,M,0,0,0,0,0,0,0,0,1.5,0.0,1.5,1.5
2012-09-22,H,0.049019607843137254,0.0380952380952381,0.1686746987951807,0.06329113924050633,0.0,0.8,L,L,L,L,M,W,D,L,L,M,0,0,0,0,0,0,0,0,-1.8,-0.2,-0.8,-0.8
2012-09-22,NH,0.09803921568627451,0.05714285714285714,0.04819277108433735,0.06329113924050633,1.4,1.4,L,D,W,W,M,D,L,W,W,M,0,0,0,0,0,0,0,0,1.2,0.2,0.0,0.0
2012-09-22,H,0.058823529411764705,0.0380952380952381,0.04819277108433735,0.11392405063291139,1.4,0.2,L,W,D,W,M,L,L,L,D,M,0,0,0,0,0,0,0,0,0.4,-1.0,1.2,1.2
2012-09-22,NH,0.0392156862745098,0.0380952380952381,0.03614457831325301,0.05063291139240506,1.4,0.8,D,W,L,W,M,D,D,D,D,M,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.6
2012-09-22,NH,0.0392156862745098,0.09523809523809523,0.0963855421686747,0.0759493670886076,0.8,1.2,L,D,W,L,M,W,L,L,W,M,0,0,0,0,0,0,0,0,-0.8,0.8,-0.4,-0.4
2012-09-23,NH,0.029411764705882353,0.09523809523809523,0.0963855421686747,0.06329113924050633,0.4,1.8,D,L,D,L,M,W,W,W,L,M,0,0,0,0,0,0,0,0,-1.0,1.0,-1.4,-1.4
2012-09-23,NH,0.08823529411764706,0.0761904761904762,0.07228915662650602,0.012658227848101266,1.6,1.6,D,W,D,W,M,W,W,D,D,M,0,0,0,0,0,0,0,0,0.6,1.4,0.0,0.0
2012-09-23,H,0.049019607843137254,0.01904761904761905,0.07228915662650602,0.08860759493670886,1.0,0.6,D,D,L,W,M,D,D,D,L,M,0,0,0,0,0,0,0,0,-0.2,-1.0,0.4,0.4
2012-09-23,H,0.058823529411764705,0.01904761904761905,0.060240963855421686,0.11392405063291139,1.0,0.4,W,D,D,L,M,D,L,D,L,M,0,0,0,0,0,0,0,0,0.2,-1.4,0.6,0.6
2012-09-29,NH,0.0784313725490196,0.0761904761904762,0.012048192771084338,0.02531645569620253,1.6,2.0,W,W,D,D,M,D,W,W,W,M,0,0,0,0,0,0,0,0,1.4,1.2,-0.4,-0.4
2012-09-29,H,0.08823529411764706,0.08571428571428572,0.060240963855421686,0.189873417721519,1.6666666666666667,0.5,W,D,L,W,W,W,L,L,L,L,0,0,0,0,0,0,1,0,0.6666666666666666,-1.0,1.1666666666666667,1.1666666666666667
2012-09-29,NH,0.11764705882352941,0.09523809523809523,0.08433734939759036,0.08860759493670886,1.5,1.5,W,W,L,L,W,D,D,W,D,W,0,0,0,0,0,0,0,0,0.8333333333333334,0.5,0.0,0.0
2012-09-29,NH,0.11764705882352941,0.0761904761904762,0.07228915662650602,0.0759493670886076,2.0,1.3333333333333333,W,W,W,W,L,W,W,D,D,L,0,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
2012-09-29,NH,0.0196078431372549,0.0380952380952381,0.0963855421686747,0.12658227848101267,0.5,0.3333333333333333,L,D,D,D,L,L,D,L,D,L,0,0,0,0,0,0,0,0,-1.0,-1.0,0.16666666666666666,0.16666666666666666
2012-09-29,NH,0.058823529411764705,0.05714285714285714,0.13253012048192772,0.0759493670886076,0.3333333333333333,1.3333333333333333,D,L,L,L,D,W,D,D,L,W,0,0,0,0,0,0,0,0,-0.8333333333333334,0.0,-1.0,-1.0
2012-09-29,H,0.0392156862745098,0.09523809523809523,0.060240963855421686,0.08860759493670886,0.6666666666666666,1.1666666666666667,L,D,D,D,D,L,L,D,W,W,0,0,0,0,0,0,0,0,-0.16666666666666666,0.5,-0.5,-0.5
2012-09-29,H,0.049019607843137254,0.047619047619047616,0.04819277108433735,0.12658227848101267,1.1666666666666667,0.6666666666666666,W,D,D,D,D,L,L,D,W,L,0,0,0,0,0,0,0,0,0.16666666666666666,-0.8333333333333334,0.5,0.5
2012-09-30,NH,0.049019607843137254,0.06666666666666667,0.10843373493975904,0.05063291139240506,0.6666666666666666,1.6666666666666667,L,W,D,L,L,W,L,W,D,W,0,0,0,0,0,0,0,0,-0.6666666666666666,0.5,-1.0,-1.0
2012-01-10,NH,0.029411764705882353,0.047619047619047616,0.13253012048192772,0.05063291139240506,0.3333333333333333,1.3333333333333333,L,D,L,D,L,D,D,W,L,W,0,0,0,0,0,0,0,0,-1.3333333333333333,0.16666666666666666,-1.0,-1.0
2012-06-10,H,0.08823529411764706,0.01904761904761905,0.024096385542168676,0.10126582278481013,2.1666666666666665,0.5,W,D,W,W,W,L,D,D,D,L,1,0,0,0,0,0,0,0,1.1666666666666667,-1.0,1.6666666666666667,1.6666666666666667
2012-06-10,H,0.11764705882352941,0.047619047619047616,0.0963855421686747,0.08860759493670886,1.7142857142857142,1.0,W,D,D,W,D,L,W,D,D,D,0,0,0,0,0,0,0,0,0.5714285714285714,-0.2857142857142857,0.7142857142857143,0.42857142857142855
2012-06-10,NH,0.09803921568627451,0.0761904761904762,0.10843373493975904,0.16455696202531644,1.0,0.42857142857142855,L,L,L,D,W,D,D,L,L,L,0,0,0,0,0,0,1,0,0.14285714285714285,-0.7142857142857143,0.5714285714285714,0.2857142857142857
2012-06-10,H,0.0784313725490196,0.0380952380952381,0.060240963855421686,0.16455696202531644,1.5714285714285714,0.2857142857142857,D,W,L,W,D,L,L,D,L,D,0,0,0,0,0,0,0,0,0.42857142857142855,-1.2857142857142858,1.2857142857142858,0.8571428571428571
2012-06-10,NH,0.06862745098039216,0.09523809523809523,0.060240963855421686,0.05063291139240506,1.5714285714285714,1.2857142857142858,W,D,D,W,L,L,D,W,W,D,0,0,0,0,0,0,0,0,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0
2012-06-10,NH,0.049019607843137254,0.11428571428571428,0.13253012048192772,0.0759493670886076,0.5714285714285714,1.8571428571428572,L,L,L,D,W,W,W,D,L,W,0,0,0,0,0,0,0,0,-0.8571428571428571,0.8571428571428571,-1.2857142857142858,-0.8571428571428571
2012-07-10,NH,0.08823529411764706,0.05714285714285714,0.14457831325301204,0.06329113924050633,0.7142857142857143,1.0,W,L,D,L,D,W,L,D,D,D,0,0,0,0,0,0,0,0,-0.42857142857142855,0.14285714285714285,-0.2857142857142857,-0.14285714285714285
2012-07-10,NH,0.0784313725490196,0.13333333333333333,0.0963855421686747,0.11392405063291139,1.2857142857142858,1.7142857142857142,D,W,D,D,L,L,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.7142857142857143,-0.42857142857142855,-0.8571428571428571
2012-07-10,NH,0.09803921568627451,0.12380952380952381,0.21686746987951808,0.11392405063291139,0.42857142857142855,1.2857142857142858,L,W,L,L,L,L,W,W,L,L,0,0,1,0,0,0,0,0,-1.1428571428571428,0.5714285714285714,-0.8571428571428571,-0.42857142857142855
2012-07-10,H,0.10784313725490197,0.05714285714285714,0.0963855421686747,0.12658227848101267,1.5714285714285714,0.7142857142857143,W,W,W,D,D,D,L,W,D,L,0,0,0,0,0,0,0,0,0.42857142857142855,-0.5714285714285714,0.8571428571428571,0.8571428571428571
2012-10-20,H,0.12745098039215685,0.05714285714285714,0.10843373493975904,0.12658227848101267,1.2857142857142858,0.7142857142857143,L,W,W,L,L,D,L,W,D,L,0,0,0,0,0,0,0,0,0.5714285714285714,-0.5714285714285714,0.5714285714285714,0.14285714285714285
2012-10-20,H,0.08823529411764706,0.0761904761904762,0.14457831325301204,0.17721518987341772,0.75,0.375,D,W,L,D,L,L,D,D,L,L,0,0,0,0,0,0,0,0,-0.375,-0.75,0.375,0.375
2012-10-20,H,0.16666666666666666,0.05714285714285714,0.10843373493975904,0.06329113924050633,1.875,1.0,W,L,W,W,W,D,W,L,D,D,1,0,0,0,0,0,0,0,1.0,0.125,0.875,0.75
2012-10-20,H,0.049019607843137254,0.12380952380952381,0.20481927710843373,0.06329113924050633,0.375,1.5,L,L,L,D,D,W,L,D,W,W,0,0,0,0,0,0,0,0,-1.5,1.0,-1.125,-1.0
2012-10-20,H,0.11764705882352941,0.06666666666666667,0.13253012048192772,0.16455696202531644,1.0,0.625,D,L,L,L,D,D,L,L,L,D,0,0,0,0,0,0,0,0,0.125,-0.75,0.375,0.0
2012-10-20,NH,0.12745098039215685,0.14285714285714285,0.0963855421686747,0.05063291139240506,1.75,2.375,W,W,W,W,D,W,W,W,D,W,0,0,0,0,0,0,0,0,0.625,1.375,-0.625,0.0
2012-10-20,NH,0.10784313725490197,0.14285714285714285,0.08433734939759036,0.10126582278481013,1.75,1.875,W,D,W,L,W,W,W,D,D,W,0,0,0,0,0,0,0,0,0.5,0.875,-0.125,-0.125
2012-10-20,H,0.0784313725490196,0.11428571428571428,0.0963855421686747,0.25316455696202533,1.375,0.5,L,W,D,D,W,D,L,W,L,L,0,0,0,0,0,0,0,0,0.0,-1.0,0.875,0.5
2012-10-21,NH,0.058823529411764705,0.13333333333333333,0.1927710843373494,0.10126582278481013,0.25,1.75,L,L,L,D,L,D,W,W,D,L,0,0,0,0,0,0,0,0,-1.25,0.75,-1.5,-0.875
2012-10-21,NH,0.058823529411764705,0.0761904761904762,0.0963855421686747,0.13924050632911392,1.0,1.125,D,L,W,D,D,L,D,W,D,D,0,0,0,0,0,0,0,0,-0.25,-0.375,-0.125,0.0
2012-10-27,H,0.12745098039215685,0.05714285714285714,0.060240963855421686,0.20253164556962025,1.5,0.25,W,L,D,W,W,L,L,L,D,L,0,0,0,0,0,0,0,0,1.0,-1.25,1.25,1.125
2012-10-27,NH,0.058823529411764705,0.05714285714285714,0.1566265060240964,0.21518987341772153,0.5555555555555556,0.6666666666666666,L,L,D,L,W,W,L,L,L,D,0,0,0,0,0,0,0,0,-0.7777777777777778,-1.2222222222222223,-0.1111111111111111,0.0
2012-10-27,H,0.16666666666666666,0.13333333333333333,0.10843373493975904,0.1518987341772152,2.0,1.2222222222222223,W,W,W,D,D,W,D,L,L,L,0,0,0,0,0,0,1,0,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.7777777777777778
2012-10-27,NH,0.10784313725490197,0.1523809523809524,0.20481927710843373,0.13924050632911392,0.4444444444444444,1.4444444444444444,D,L,D,D,L,W,D,L,W,W,0,0,0,0,0,0,0,0,-0.6666666666666666,0.5555555555555556,-1.0,-0.7777777777777778
2012-10-27,NH,0.0784313725490196,0.05714285714285714,0.10843373493975904,0.10126582278481013,0.8888888888888888,1.0,L,D,W,L,D,D,D,L,W,D,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.2222222222222222,-0.1111111111111111,-0.1111111111111111
2012-10-27,H,0.0784313725490196,0.11428571428571428,0.18072289156626506,0.11392405063291139,0.5555555555555556,1.5555555555555556,L,D,L,L,L,W,L,W,D,D,0,0,1,0,0,0,0,0,-0.7777777777777778,0.3333333333333333,-1.0,-0.7777777777777778
2012-10-28,NH,0.18627450980392157,0.2,0.07228915662650602,0.13924050632911392,2.4444444444444446,2.0,W,W,W,W,D,W,W,L,W,W,0,0,0,0,0,0,0,0,1.4444444444444444,1.1111111111111112,0.4444444444444444,0.1111111111111111
2012-10-28,NH,0.14705882352941177,0.09523809523809523,0.10843373493975904,0.1518987341772152,1.6666666666666667,1.0,D,D,W,W,D,W,D,W,L,D,0,0,0,0,0,0,0,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.1111111111111111
2012-10-28,H,0.08823529411764706,0.11428571428571428,0.14457831325301204,0.11392405063291139,1.1111111111111112,1.5555555555555556,D,L,D,W,D,L,W,D,W,L,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,-0.4444444444444444,-0.1111111111111111
2012-10-28,NH,0.12745098039215685,0.14285714285714285,0.2891566265060241,0.1518987341772152,0.4444444444444444,1.5555555555555556,L,D,L,W,L,L,W,W,W,W,0,0,0,0,1,0,0,0,-1.2222222222222223,0.3333333333333333,-1.1111111111111112,-0.8888888888888888
2012-03-11,NH,0.1568627450980392,0.14285714285714285,0.13253012048192772,0.11392405063291139,1.4444444444444444,1.6666666666666667,W,D,L,W,W,D,D,W,W,D,0,0,0,0,0,0,0,0,0.5555555555555556,0.6666666666666666,-0.2222222222222222,0.1111111111111111
2012-03-11,H,0.23529411764705882,0.13333333333333333,0.1566265060240964,0.0759493670886076,2.1,1.5,W,W,W,L,W,W,L,W,L,D,0,0,0,0,0,0,0,0,1.1,0.8,0.6,0.5
2012-03-11,H,0.06862745098039216,0.0761904761904762,0.21686746987951808,0.11392405063291139,0.7,0.9,D,W,L,L,L,D,L,D,W,L,0,0,1,0,0,0,0,0,-1.1,-0.1,-0.2,-0.1
2012-03-11,NH,0.058823529411764705,0.06666666666666667,0.10843373493975904,0.17721518987341772,0.9,0.6,L,D,D,L,W,D,L,L,D,L,0,0,0,0,0,0,0,0,-0.3,-0.7,0.3,0.3
2012-03-11,NH,0.13725490196078433,0.2,0.1566265060240964,0.11392405063291139,1.1,2.2,L,W,D,L,L,L,W,W,W,W,0,0,0,0,1,0,0,0,0.1,1.2,-1.1,-0.8
2012-03-11,NH,0.16666666666666666,0.09523809523809523,0.1566265060240964,0.20253164556962025,1.7,0.8,W,L,W,W,W,W,L,D,L,L,1,0,0,0,0,0,0,0,0.4,-0.6,0.9,0.8
2012-03-11,NH,0.12745098039215685,0.17142857142857143,0.13253012048192772,0.11392405063291139,1.4,2.1,L,W,L,W,D,W,W,W,W,D,0,0,0,0,0,0,0,0,0.2,0.9,-0.7,-0.6
2012-04-11,NH,0.11764705882352941,0.10476190476190476,0.1686746987951807,0.16455696202531644,1.0,1.3,D,W,D,W,L,W,D,L,D,W,0,0,0,0,0,0,0,0,-0.2,-0.2,-0.3,0.0
2012-04-11,NH,0.06862745098039216,0.11428571428571428,0.21686746987951808,0.22784810126582278,0.3,0.5,L,D,L,L,L,D,D,L,D,D,0,0,1,0,0,0,0,0,-1.1,-0.6,-0.2,-0.3
2012-05-11,H,0.12745098039215685,0.13333333333333333,0.13253012048192772,0.3291139240506329,1.4,0.4,L,L,W,D,W,L,L,D,L,W,0,0,0,0,0,0,0,0,0.2,-1.2,1.0,0.3
2012-10-11,NH,0.13725490196078433,0.18095238095238095,0.07228915662650602,0.17721518987341772,1.5,1.4,W,L,W,L,D,D,W,D,L,W,0,0,0,0,0,0,0,0,0.8,0.5,0.1,-0.1
2012-10-11,NH,0.0784313725490196,0.24761904761904763,0.1686746987951807,0.17721518987341772,0.8181818181818182,2.1818181818181817,W,D,L,L,D,W,W,W,W,L,0,0,0,0,0,0,0,0,-0.5454545454545454,1.0909090909090908,-1.3636363636363635,-0.6363636363636364
2012-10-11,H,0.18627450980392157,0.06666666666666667,0.1566265060240964,0.13924050632911392,1.5454545454545454,0.8181818181818182,D,D,D,D,W,L,L,D,D,L,0,0,0,0,0,0,0,0,0.5454545454545454,-0.36363636363636365,0.7272727272727273,0.45454545454545453
2012-10-11,NH,0.11764705882352941,0.0761904761904762,0.21686746987951808,0.22784810126582278,0.5454545454545454,0.9090909090909091,D,D,D,L,D,W,D,W,L,L,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.9090909090909091,-0.36363636363636365,-0.2727272727272727
2012-10-11,NH,0.13725490196078433,0.14285714285714285,0.3373493975903614,0.17721518987341772,0.36363636363636365,1.0909090909090908,L,L,L,D,L,D,L,W,D,L,0,0,0,0,0,0,0,0,-1.2727272727272727,0.09090909090909091,-0.7272727272727273,-0.36363636363636365
2012-10-11,H,0.0784313725490196,0.0761904761904762,0.12048192771084337,0.24050632911392406,0.8181818181818182,0.36363636363636365,L,D,L,D,W,D,L,D,L,L,0,0,0,0,0,0,0,0,-0.18181818181818182,-1.0,0.45454545454545453,0.2727272727272727
2012-10-11,NH,0.10784313725490197,0.14285714285714285,0.1927710843373494,0.13924050632911392,1.0,1.5454545454545454,W,W,L,D,L,W,L,L,W,D,0,0,0,0,0,0,0,0,-0.45454545454545453,0.36363636363636365,-0.5454545454545454,0.0
2012-11-11,NH,0.21568627450980393,0.12380952380952381,0.12048192771084337,0.189873417721519,2.090909090909091,1.0,D,L,W,W,W,D,D,W,D,W,1,0,0,0,0,0,0,0,1.0909090909090908,-0.18181818181818182,1.0909090909090908,0.09090909090909091
2012-11-11,H,0.17647058823529413,0.1619047619047619,0.10843373493975904,0.17721518987341772,2.0,1.5454545454545454,D,W,W,W,W,L,W,L,W,W,1,0,0,0,0,0,0,0,0.8181818181818182,0.2727272727272727,0.45454545454545453,0.36363636363636365
2012-11-11,NH,0.11764705882352941,0.12380952380952381,0.1686746987951807,0.13924050632911392,1.2727272727272727,1.3636363636363635,D,W,D,L,D,D,L,W,L,W,0,0,0,0,0,0,0,0,-0.18181818181818182,0.18181818181818182,-0.09090909090909091,-0.09090909090909091
2012-11-17,H,0.14705882352941177,0.1619047619047619,0.0963855421686747,0.17721518987341772,1.3636363636363635,1.5454545454545454,L,W,L,W,L,L,W,L,W,W,0,0,0,0,0,0,0,0,0.6363636363636364,0.2727272727272727,-0.18181818181818182,-0.2727272727272727
